seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
32000,0,50,0.0,20,boosted_trees,Boosted Trees,0.7409693982337235,0.21986029066689422,0.8067200657219141,0.18167744711917616,0.06575066748819058,0.45408678102926336,991,104.74319014805717,0.44958743915535226,19.82
32001,1,50,0.0,20,boosted_trees,Boosted Trees,0.644894792094573,0.27325696675896977,0.792035236660733,0.18461682011287706,0.14714044456616004,0.4244984160506864,947,96.56590594724017,0.49090155167824545,18.94
33000,0,50,0.0,100,logistic,Logistic Regression,0.6184356920338229,0.26762424741325513,0.6359466943579093,0.26385360757620024,0.017511002324086422,0.5310173697270472,806,106.79867604612355,0.4329966954506249,16.12
33001,1,50,0.0,100,logistic,Logistic Regression,0.5239087157249265,0.27212776406704864,0.54257791846019,0.2638073811716048,0.018669202735263513,0.37249544626593806,1098,88.40332977210471,0.5448638664663049,21.96
34000,0,50,0.0,100,random_forest,Random Forest,0.4575310789596504,0.26200849377359053,0.48536424964996394,0.25474317177932576,0.027833170690313547,0.5046343975283213,971,131.91969318901016,0.3453061154648673,19.42
34001,1,50,0.0,100,random_forest,Random Forest,0.520521612635079,0.253662008278301,0.6766009084431779,0.22620462637853367,0.15607929580809887,0.5440976933514247,737,81.81911507721378,0.5828002206505835,14.74
35000,0,50,0.0,100,boosted_trees,Boosted Trees,0.4843905572506825,0.3221107352330407,0.5934559177774209,0.2605881748326249,0.10906536052673843,0.4794794794794795,999,145.6039062421375,0.3088029327290406,19.98
35001,1,50,0.0,100,boosted_trees,Boosted Trees,0.5209807980343649,0.30541594190446164,0.7238686659598459,0.21147419767925385,0.20288786792548097,0.389087656529517,1118,103.33904545542394,0.4596796251390888,22.36
36000,0,50,0.6,5,logistic,Logistic Regression,0.6255875816553303,0.23594006371169735,0.6480739443733585,0.22867955537035758,0.022486362718028174,0.43585077343039125,1099,127.66893947090526,0.36264069793276904,21.98
36001,1,50,0.6,5,logistic,Logistic Regression,0.6386714749685461,0.23150141044691325,0.6617864353220002,0.22446650170700633,0.02311496035345406,0.4552380952380952,1050,114.45490310663224,0.4086959455209029,21.0
37000,0,50,0.6,5,random_forest,Random Forest,0.451999659528934,0.3090989113613289,0.7453702014859132,0.19951749730539092,0.29337054195697915,0.5773447015834349,821,128.6649989848267,0.3489566614906612,16.42
37001,1,50,0.6,5,random_forest,Random Forest,0.4990089218531656,0.3004116808377415,0.8088939051918735,0.18086610779679183,0.30988498333870795,0.45764462809917356,968,104.85725107415414,0.44834412320412137,19.36
38000,0,50,0.6,5,boosted_trees,Boosted Trees,0.5382678394098454,0.3153126856564346,0.8640614598906555,0.14826287685784587,0.3257936204808102,0.5710982658959538,865,100.61325221787567,0.4660906139920913,17.3
38001,1,50,0.6,5,boosted_trees,Boosted Trees,0.7016961697403318,0.2525791606858668,0.8701659162400543,0.1474068556832397,0.16846974649972257,0.4706477732793522,988,97.30746133074949,0.4879202443837319,19.76
39000,0,50,0.6,20,logistic,Logistic Regression,0.593135934101888,0.24917566224022664,0.6022055851729248,0.24503653581061807,0.009069651071036744,0.5109649122807017,912,111.49480257832461,0.41645901887781295,18.24
39001,1,50,0.6,20,logistic,Logistic Regression,0.7329768990214869,0.19461304956847428,0.7349163529155265,0.1936994107502082,0.0019394538940396,0.3767482517482518,1144,95.55599088834886,0.5014642815787711,22.88
40000,0,50,0.6,20,random_forest,Random Forest,0.5734842167957117,0.2445380171619015,0.6156164383561644,0.23785154085079827,0.04213222156045271,0.5575757575757576,825,120.99550655413321,0.37538290496864307,16.5
40001,1,50,0.6,20,random_forest,Random Forest,0.6584677790034934,0.22752019726787126,0.7270637984923699,0.20821860141770962,0.0685960194888765,0.43023255813953487,1032,113.78232664097293,0.4108935784725266,20.64
41000,0,50,0.6,20,boosted_trees,Boosted Trees,0.5406593406593407,0.33331289758494215,0.8143785791673116,0.17519919417200455,0.27371923850797086,0.43968432919954903,887,96.13136693709406,0.4914550247070942,17.74
41001,1,50,0.6,20,boosted_trees,Boosted Trees,0.543678054786088,0.30531968373040724,0.7629485995690982,0.19377017054837506,0.21927054478301022,0.4098360655737705,1159,115.40471845936324,0.40770590274647905,23.18
42000,0,50,0.6,100,logistic,Logistic Regression,0.5804513813064849,0.2691363455820084,0.5822213538374307,0.2696462014472908,0.0017699725309457959,0.49021526418786693,1022,140.0933853915293,0.3238237584758156,20.44
42001,1,50,0.6,100,logistic,Logistic Regression,0.5428751197265226,0.2844480943929123,0.5727115702909905,0.2679960815343735,0.02983645056446793,0.43353174603174605,1008,98.97593774987007,0.4793472601894305,20.16
43000,0,50,0.6,100,random_forest,Random Forest,0.563796624744706,0.2479715982895312,0.6400945931419972,0.2365766103395153,0.0762979683972912,0.5133256083429896,863,127.55673843265669,0.3545889730662853,17.26
43001,1,50,0.6,100,random_forest,Random Forest,0.4970924602056628,0.259432936445588,0.6322545428933652,0.2359138036695463,0.13516208268770247,0.480083857442348,954,112.55306311023415,0.4134956917236408,19.08
44000,0,50,0.6,100,boosted_trees,Boosted Trees,0.5937101405470757,0.2641956363797995,0.6706150823636089,0.22991484255258587,0.07690494181653318,0.43917169974115616,1159,125.20076929954698,0.37227825145874466,23.18
44001,1,50,0.6,100,boosted_trees,Boosted Trees,0.6083871485146246,0.24909721383888278,0.7571996501854094,0.19310190583546624,0.14881250167078475,0.38045540796963945,1054,97.64057873817084,0.4877834793045883,21.08
45000,0,50,0.9,5,logistic,Logistic Regression,0.5319719067354235,0.24043354020000512,0.6037679142016514,0.22581231235135593,0.07179600746622794,0.3723129836629407,1163,129.79871656296913,0.35759330465918265,23.26
45001,1,50,0.9,5,logistic,Logistic Regression,0.6166955749298353,0.2439886196239432,0.6502406469324695,0.22981879728479376,0.033545072002634235,0.4464980544747082,1028,107.71854413013405,0.43677859337512215,20.56
46000,0,50,0.9,5,random_forest,Random Forest,0.6661024121878967,0.24562249974069403,0.8589414182939362,0.1543323687942469,0.19283900610603955,0.4669652855543113,893,93.82086626407589,0.5052276694870782,17.86
