seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
64000,0,100,0.6,5,random_forest,Random Forest,0.6221083351128195,0.2638842769590115,0.8073681598532121,0.1783705932953431,0.1852598247403926,0.44027640671273444,2026,197.43165854087914,0.4808815555118041,20.26
64001,1,100,0.6,5,random_forest,Random Forest,0.6002220253947118,0.2554575198186648,0.8053495636770022,0.17343624272957436,0.20512753828229036,0.37364470391993326,2398,209.19174402093233,0.45531625298723405,23.98
65000,0,100,0.6,5,xgboost,Boosted Trees,0.567651819800349,0.3181255919322083,0.8528343312931257,0.1572731391647902,0.28518251149277674,0.4815983175604627,1902,176.74174872255907,0.5417016754373858,19.02
65001,1,100,0.6,5,xgboost,Boosted Trees,0.5655955807896564,0.33126811750433915,0.9095236989772231,0.12430346740473153,0.34392811818756663,0.4422976501305483,1915,159.59228171740853,0.6060235348004663,19.15
66000,0,100,0.6,20,logistic,Logistic Regression,0.675329486633363,0.22740143119084885,0.6936413274987414,0.22045442067755205,0.018311840865378404,0.47249007373794666,1763,201.67238120301013,0.4655382468471597,17.63
66001,1,100,0.6,20,logistic,Logistic Regression,0.570345227030886,0.24915756032564246,0.5841121675162164,0.245087557422693,0.013766940485330448,0.49877390877881317,2039,244.55160334346633,0.37842746642973263,20.39
67000,0,100,0.6,20,random_forest,Random Forest,0.7005788407123011,0.21733735479393076,0.7981471975752243,0.1831343279030325,0.0975683568629232,0.43843683083511775,1868,156.1442579880036,0.6200959359293093,18.68
67001,1,100,0.6,20,random_forest,Random Forest,0.5961528638103841,0.2486575990027917,0.7113928678969329,0.2169353332347872,0.11524000408654878,0.4991304347826087,1725,197.05490146936359,0.4771634198270727,17.25
68000,0,100,0.6,20,xgboost,Boosted Trees,0.6297141021522648,0.24822815481172048,0.804148613603065,0.17338362062445783,0.17443451145080024,0.3892965041001295,2317,221.7184733114664,0.42626022649836637,23.17
68001,1,100,0.6,20,xgboost,Boosted Trees,0.5493054601517302,0.2914194259204089,0.8215986628199845,0.16724306168091424,0.2722932026682543,0.3661616161616162,2376,192.38341877599152,0.4986966921623696,23.76
69000,0,100,0.6,100,logistic,Logistic Regression,0.5919459092570354,0.2543841418757559,0.6012645538557928,0.2499949790409791,0.00931864459875742,0.455470737913486,1965,193.2294956373594,0.4916490575948307,19.65
69001,1,100,0.6,100,logistic,Logistic Regression,0.6486233550589409,0.2405702951127281,0.6489708288779468,0.23959725162507894,0.0003474738190059057,0.4718885151369534,2081,225.635012260289,0.41508629114108764,20.81
70000,0,100,0.6,100,random_forest,Random Forest,0.6503557945163785,0.22433124911867033,0.6996296485347582,0.21602592182912048,0.04927385401837969,0.4103299856527977,2091,166.42984189641004,0.5808062576101252,20.91
70001,1,100,0.6,100,random_forest,Random Forest,0.6333329059609893,0.23369390422927017,0.6708279911790348,0.22661249419661783,0.037495085218045454,0.4250457038391225,2188,225.44063747606236,0.4169270797252268,21.88
71000,0,100,0.6,100,xgboost,Boosted Trees,0.5315247587135206,0.29160042081749693,0.7063607984649312,0.21197540277050037,0.1748360397514106,0.4224299065420561,2140,206.7202704065965,0.45843890398051157,21.4
71001,1,100,0.6,100,xgboost,Boosted Trees,0.554637685136903,0.27698387176709194,0.7164029903004022,0.20764185141107602,0.16176530516349918,0.4094170403587444,2230,225.36029386947612,0.4176181108835012,22.3
72000,0,100,0.9,5,logistic,Logistic Regression,0.6158825488316209,0.2337129336179623,0.6471704867279144,0.22410056476545492,0.03128793789629358,0.4043269230769231,2080,199.92765489960783,0.47493754073254174,20.8
72001,1,100,0.9,5,logistic,Logistic Regression,0.5902950949699858,0.2345911551958555,0.6254078511726284,0.22650549818960636,0.03511275620264265,0.389687235841082,2366,213.73088040924972,0.4443952357079045,23.66
73000,0,100,0.9,5,random_forest,Random Forest,0.6445440863916363,0.24942641003537727,0.8438139161620082,0.1659679108861144,0.1992698297703719,0.4564025909317389,2007,199.98778458444573,0.4738129494448023,20.07
73001,1,100,0.9,5,random_forest,Random Forest,0.5978096331800667,0.27390039322366716,0.8042215551604421,0.17981435793018571,0.2064119219803754,0.47742238946378174,2126,251.94961503906984,0.36713697294869485,21.26
74000,0,100,0.9,5,xgboost,Boosted Trees,0.6200726223767699,0.2855232321304483,0.8726407574333842,0.14315571317604606,0.25256813505661435,0.4218077474892396,2091,198.54200558830442,0.47874316199682015,20.91
74001,1,100,0.9,5,xgboost,Boosted Trees,0.5446474084495555,0.32209741062391267,0.8282520117989289,0.1677691237104103,0.28360460334937343,0.4472960586617782,2182,225.71444634220265,0.41628634620975435,21.82
75000,0,100,0.9,20,logistic,Logistic Regression,0.551937697964095,0.2541723518098822,0.5918453393881644,0.24354461486931406,0.03990764142406944,0.4700892857142857,2240,253.7042566580051,0.3658494316286221,22.4
75001,1,100,0.9,20,logistic,Logistic Regression,0.5752921669831251,0.24516212489419323,0.5970119184517602,0.23783456420405172,0.02171975146863503,0.4273703876693134,2141,210.99503466999244,0.44817041734239355,21.41
76000,0,100,0.9,20,random_forest,Random Forest,0.594803419904655,0.24229106539724068,0.7148741924202543,0.21200501069624467,0.12007077251559928,0.42599620493358636,2108,201.60642074656727,0.47091714110075567,21.08
76001,1,100,0.9,20,random_forest,Random Forest,0.5776819359899057,0.24901690396426893,0.6973726277558955,0.2193881791173712,0.11969069176598979,0.4654994850669413,1942,183.10921272826232,0.5214816763049835,19.42
77000,0,100,0.9,20,xgboost,Boosted Trees,0.5539135710914852,0.28889260632401165,0.7378952336007549,0.20547229997697725,0.18398166250926973,0.5180084745762712,1888,247.6718633562758,0.37041327987916256,18.88
77001,1,100,0.9,20,xgboost,Boosted Trees,0.5092184471013677,0.3265838911358267,0.8053931095155891,0.17638591158648453,0.2961746624142214,0.39991181657848324,2268,218.0225979512823,0.4336988647945486,22.68
78000,0,100,0.9,100,logistic,Logistic Regression,0.6411374708137557,0.24375908842921246,0.6514898196458254,0.23825182402339487,0.010352348832069702,0.4490492442710873,2051,239.995859094162,0.3867750273581323,20.51
78001,1,100,0.9,100,logistic,Logistic Regression,0.6421756132676903,0.23222917865963047,0.6682871514241965,0.2228221224780981,0.02611153815650613,0.40051347881899874,2337,217.40529566960834,0.4358296003930567,23.37
79000,0,100,0.9,100,random_forest,Random Forest,0.6672949601477816,0.2246438945680423,0.7236044201198629,0.21515530897933507,0.056309459972081366,0.4176891615541922,1956,193.45293960411877,0.4908936522689645,19.56
79001,1,100,0.9,100,random_forest,Random Forest,0.5649328296378127,0.23910915665276875,0.6381667718772193,0.22901643375214073,0.0732339422394066,0.4296951819075713,2034,222.77083965743913,0.4203960144624114,20.34
80000,0,100,0.9,100,xgboost,Boosted Trees,0.5813035312570946,0.2850600663403693,0.8118981280828845,0.17713808283886107,0.23059459682578998,0.4716024340770791,1972,177.03055143550856,0.5416303532814508,19.72
80001,1,100,0.9,100,xgboost,Boosted Trees,0.6082203232398291,0.2680144714156298,0.7610984315702873,0.1958064550364143,0.15287810833045823,0.5603201829616924,1749,218.25658240713656,0.42531861841470525,17.49
