seed,condition,auc,brier,episode_weighted_auc,episode_mean_brier,n_episodes,event_rate,n_eff,rho
70,leak_free_random,0.8457139155461368,0.15932010606866276,0.8478018441333729,0.14400860685488479,30,0.45606060606060606,66.07263636377043,0.42804793281651193
70,norm_leak_grouped,0.5264253787282873,0.37282993423202343,0.5213609225733898,0.3107766228612939,30,0.45606060606060606,66.07263636377043,0.42804793281651193
70,explicit_leak_grouped,0.7993781175098789,0.2176723210531925,0.847714027591274,0.17912025012255756,30,0.45606060606060606,66.07263636377043,0.42804793281651193
70,leak_free_temporal,0.9134435724962631,0.24477544152963535,0.9513456608070421,0.27092597550904524,30,0.45606060606060606,66.07263636377043,0.42804793281651193
71,leak_free_grouped,0.6921500307440049,0.2497182243358208,0.736296125470843,0.17327261197660235,30,0.5845213849287169,78.54799915044869,0.341710730874792
71,leak_free_noskill_grouped,0.46453337432533987,0.24340992881876913,0.49779201609240725,0.2027038305436666,30,0.5845213849287169,78.54799915044869,0.341710730874792
71,leak_free_random,0.8313349730135956,0.16599202069508018,0.9103455395501527,0.08878934501258715,30,0.5845213849287169,78.54799915044869,0.341710730874792
71,norm_leak_grouped,0.6921500307440049,0.2497182243358208,0.736296125470843,0.17327261197660235,30,0.5845213849287169,78.54799915044869,0.341710730874792
71,explicit_leak_grouped,0.8349217735874839,0.17446777132057384,0.9002397859994224,0.11489143513573756,30,0.5845213849287169,78.54799915044869,0.341710730874792
71,leak_free_temporal,0.926989676989677,0.2672185519654678,0.9600061368885161,0.16384652246774578,30,0.5845213849287169,78.54799915044869,0.341710730874792
